Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_4686,TikTok,Organic,Product Promotion,Video,UK,-3.436,55.3781,227753,1955880,408929,134333,111133,0.116445366,2380281,1955880,0,48795,0.0205,#ProductDemo,2024-11-05 18:31:00,2024-11-05 00:00:00,18,Medium
Post_4687,YouTube,Organic,Product Promotion,Video,Germany,10.4515,51.1657,260596,2535071,351541,115374,99220,0.102796496,2798231,2535071,0,,,#ProductDemo,2024-08-06 15:20:00,2024-08-06 00:00:00,15,Medium
Post_4688,YouTube,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,345906,2590722,374643,139106,63013,0.1335175218,2915223,0,1194855,,,#ProductDemo,2024-12-18 10:26:00,2024-12-18 00:00:00,10,Medium
Post_4689,TikTok,Organic,Educational,Video,Brazil,-51.9253,-14.235,528140,2563304,466385,137745,90667,0.2060388395,2918551,2563304,0,59830,0.0205,#CustomerStory,2024-02-27 16:49:00,2024-02-27 00:00:00,16,High
Post_4690,TikTok,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,203748,2389824,291521,166319,92247,0.0852566007,3006551,2389824,0,58627,0.0195,#TrendingNow,2024-09-14 11:18:00,2024-09-14 00:00:00,11,Low
Post_4691,Instagram,Organic,Product Promotion,Video,Germany,10.4515,51.1657,137371,1308711,231047,68315,48363,0.1049670776,1581595,1308711,0,,,#ProductDemo,2024-08-01 17:35:00,2024-08-01 00:00:00,17,Medium
Post_4692,X.com,Organic,Product Promotion,Video,India,78.9629,20.5937,289389,2460890,608608,173849,138175,0.1175952751,2721566,2460890,0,,,#ProductDemo,2024-07-03 16:27:00,2024-07-03 00:00:00,16,Medium
Post_4693,X.com,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,236573,1696998,333134,93405,95248,0.1394071841,2185684,1696998,0,,,#ProductDemo,2024-05-24 12:17:00,2024-05-24 00:00:00,12,Medium
Post_4694,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,75716,765366,95309,55600,30055,0.09892896753,911295,765366,0,,,#ProductDemo,2024-12-27 09:18:00,2024-12-27 00:00:00,9,Low
Post_4695,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,284546,1900235,441565,120746,104532,0.1497428001,2468206,1900235,0,,,#ProductDemo,2024-02-05 16:31:00,2024-02-05 00:00:00,16,Medium
Post_4696,TikTok,Organic,Product Promotion,Video,India,78.9629,20.5937,287113,2069868,367816,71748,55184,0.1387110684,2410824,2069868,0,28688,0.0119,#ProductDemo,2024-11-18 16:23:00,2024-11-18 00:00:00,16,Medium
Post_4697,YouTube,Organic,Educational,Video,USA,-95.7129,37.0902,36195,162814,27907,8685,6463,0.2223145826,196539,152625,0,,,#CustomerStory,2024-09-10 12:42:00,2024-09-10 00:00:00,12,High
Post_4698,X.com,Organic,Educational,Text,Japan,138.2529,36.2048,68126,304086,31830,19557,12007,0.2240374197,382598,0,0,,,#SuccessStory,2025-02-03 09:51:00,2025-02-03 00:00:00,9,High
Post_4699,TikTok,Organic,Product Promotion,Live Stream,India,78.9629,20.5937,24348,193842,20792,12631,11458,0.125611087,230542,0,114903,3504,0.0152,#FeatureHighlight,2025-04-01 09:35:00,2025-04-01 00:00:00,9,Medium
Post_4700,X.com,Organic,Educational,Text,UK,-3.436,55.3781,57209,315719,38991,14009,10455,0.1812037991,374055,0,0,,,#SuccessStory,2025-01-23 12:40:00,2025-01-23 00:00:00,12,Medium
Post_4701,YouTube,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,17834,122414,13177,5957,6637,0.1456906578,146856,0,1947175,,,#WebinarReplay,2024-01-27 18:30:00,2024-01-27 00:00:00,18,Medium
Post_4702,X.com,Organic,Educational,Image,USA,-95.7129,37.0902,59163,337409,59229,14776,9357,0.1753461834,418017,0,0,,,#SuccessStory,2024-03-10 12:41:00,2024-03-10 00:00:00,12,Medium
Post_4703,Instagram,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,418557,3741286,797900,248029,81315,0.1118752921,4715944,3741286,0,,,#ProductDemo,2024-08-20 15:35:00,2024-08-20 00:00:00,15,Medium
Post_4704,X.com,Organic,Entertainment,Video,USA,-95.7129,37.0902,207636,2609143,469399,129375,108281,0.0795803916,3189651,2609143,0,,,#TrendingNow,2024-06-18 16:34:00,2024-06-18 00:00:00,16,Low
Post_4705,Instagram,Sponsored,Product Promotion,Video,Canada,-106.3468,56.1304,236041,1802903,271044,85674,42644,0.1309227431,2040829,1802903,0,,,#ProductDemo,2025-04-11 17:48:00,2025-04-11 00:00:00,17,Medium
Post_4706,TikTok,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,17944,138468,17208,6738,7723,0.1295953507,158020,0,154048,3666,0.0232,#EventRecap,2025-01-16 15:43:00,2025-01-16 00:00:00,15,Medium
Post_4707,TikTok,Organic,Entertainment,Video,Japan,138.2529,36.2048,261426,2768259,297640,110251,78689,0.09443707002,3594840,2768259,0,88792,0.0247,#TrendingNow,2024-12-31 15:43:00,2024-12-31 00:00:00,15,Low
Post_4708,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,45361,182850,33939,6755,5647,0.2480822301,207272,0,0,,,#SuccessStory,2024-07-01 11:14:00,2024-07-01 00:00:00,11,High
Post_4709,Instagram,Organic,Educational,Image,Japan,138.2529,36.2048,65142,275846,48097,16981,9171,0.2361566895,333977,0,0,,,#SuccessStory,2024-10-21 11:49:00,2024-10-21 00:00:00,11,High
Post_4710,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,247509,1755138,243324,79686,80893,0.1410201484,1983428,1755138,0,,,#ProductDemo,2024-07-07 16:47:00,2024-07-07 00:00:00,16,Medium
Post_4711,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,57181,353556,41742,26471,8194,0.161733308,413583,344652,0,,,#CustomerStory,2024-03-01 12:32:00,2024-03-01 00:00:00,12,Medium
Post_4712,TikTok,Organic,Educational,Live Stream,India,78.9629,20.5937,50475,284463,54496,16490,6786,0.177442292,358361,0,293288,5196,0.0145,#SuccessStory,2025-02-22 16:44:00,2025-02-22 00:00:00,16,Medium
Post_4713,Instagram,Organic,Educational,Image,Brazil,-51.9253,-14.235,49412,321147,40597,22352,7190,0.1538628592,409988,0,0,,,#SuccessStory,2024-09-14 15:42:00,2024-09-14 00:00:00,15,Medium
Post_4714,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,63965,259271,52145,12577,7160,0.2467111287,327538,257642,0,5142,0.0157,#SuccessStory,2024-10-26 10:55:00,2024-10-26 00:00:00,10,High
Post_4715,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,19762,84624,14096,6035,2839,0.2335317098,94603,0,0,,,#SuccessStory,2024-04-02 18:43:00,2024-04-02 00:00:00,18,High
Post_4716,X.com,Organic,Product Promotion,Video,UK,-3.436,55.3781,393397,2917379,690521,144022,99002,0.1348461813,3328379,2917379,0,,,#ProductDemo,2024-09-16 12:13:00,2024-09-16 00:00:00,12,Medium
Post_4717,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,54610,231633,45284,17149,4956,0.235761667,293191,228231,0,4309,0.0147,#SuccessStory,2024-10-28 15:37:00,2024-10-28 00:00:00,15,High
Post_4718,Instagram,Organic,Educational,Image,Brazil,-51.9253,-14.235,45190,275839,44572,17349,9625,0.1638277095,341793,0,0,,,#SuccessStory,2024-03-08 11:14:00,2024-03-08 00:00:00,11,Medium
Post_4719,LinkedIn,Organic,Entertainment,Video,India,78.9629,20.5937,32073,420939,66859,29939,11886,8%,535914,369834,0,,,#FunContent,4:00:00 PM,5/1/2024,16,Low
Post_4720,YouTube,Organic,Product Promotion,Live Stream,Japan,138.2529,36.2048,28975,288722,50429,13947,13424,0.1003594462,337307,0,1020932,,,#ProductDemo,2024-11-11 09:30:00,2024-11-11 00:00:00,9,Medium
Post_4721,X.com,Organic,Event / Webinar,Image,USA,-95.7129,37.0902,26014,160080,20828,11266,8358,0.162507971,192018,0,0,,,#EventRecap,2025-01-24 19:29:00,2025-01-24 00:00:00,19,Medium
Post_4722,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,87951,360421,73674,19990,13220,0.2440243467,468179,0,0,,,#SuccessStory,2024-06-27 15:35:00,2024-06-27 00:00:00,15,High
Post_4723,X.com,Organic,Educational,Video,Germany,10.4515,51.1657,595825,2701061,548537,200003,90359,0.2205895011,3118101,2701061,0,,,#CustomerStory,2025-04-26 15:46:00,2025-04-26 00:00:00,15,High
Post_4724,Instagram,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,234071,2168474,493741,107785,104926,0.1079431802,2449399,2168474,0,,,#ProductDemo,2025-04-25 12:05:00,2025-04-25 00:00:00,12,Medium
Post_4725,YouTube,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,36797,280369,39333,15343,13423,0.1312455612,309072,0,1456200,,,#ProductDemo,2024-09-18 10:05:00,2024-09-18 00:00:00,10,Medium
Post_4726,Instagram,Organic,Product Promotion,Live Stream,India,78.9629,20.5937,379470,3189647,578087,130821,159862,0.1189694657,3702198,0,210744,,,#ProductDemo,2024-01-19 10:25:00,2024-01-19 00:00:00,10,Medium
Post_4727,Instagram,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,495873,3502483,838238,129829,125594,0.1415776681,3899657,3502483,0,,,#ProductDemo,2024-09-01 10:49:00,2024-09-01 00:00:00,10,Medium
Post_4728,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,42281,217267,46447,11381,10489,0.1946058803,252994,0,0,,,#SuccessStory,2025-03-04 10:22:00,2025-03-04 00:00:00,10,Medium
Post_4729,YouTube,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,280384,2091569,505200,70989,84857,0.134054682,2621344,2091569,0,,,#ProductDemo,2024-09-14 12:06:00,2024-09-14 00:00:00,12,Medium
Post_4730,Instagram,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,431722,2905269,552067,90527,171101,0.1485997286,3369103,2905269,0,,,#ProductDemo,2024-10-02 15:47:00,2024-10-02 00:00:00,15,Medium
Post_4731,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,52929,240522,43612,16431,8594,0.220062392,285738,0,0,,,#SuccessStory,2024-08-11 12:17:00,2024-08-11 00:00:00,12,High
Post_4732,YouTube,Organic,Entertainment,Video,Germany,10.4515,51.1657,39061,757275,120526,57346,40930,0.05158213679,901910,757275,0,,,#TrendingNow,2024-11-18 15:29:00,2024-11-18 00:00:00,15,Low
Post_4733,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,45629,215182,26436,8390,11214,0.2120522748,261639,0,0,,,#SuccessStory,2024-04-23 17:42:00,2024-04-23 00:00:00,17,High
Post_4734,Instagram,Organic,Educational,Video,India,78.9629,20.5937,367422,1616037,393366,67182,63712,0.2273601103,2093552,1616037,0,,,#CustomerStory,2024-11-09 10:50:00,2024-11-09 00:00:00,10,High
Post_4735,Instagram,Sponsored,Entertainment,Video,USA,-95.7129,37.0902,156399,2409791,309287,164999,81698,0.06490180228,2906466,2409791,0,,,#TrendingNow,2024-07-12 18:14:00,2024-07-12 00:00:00,18,Low
Post_4736,TikTok,Organic,Product Promotion,Video,Japan,138.2529,36.2048,367062,2585147,494730,156319,126829,0.1419891517,3185781,2585147,0,51609,0.0162,#ProductDemo,2024-01-14 15:53:00,2024-01-14 00:00:00,15,Medium
Post_4737,Instagram,Organic,Educational,Image,Brazil,-51.9253,-14.235,42315,242583,48420,10867,7889,0.174435813,272884,0,0,,,#SuccessStory,2024-10-20 15:52:00,2024-10-20 00:00:00,15,Medium
Post_4738,Instagram,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,28889,174951,28480,13880,5495,0.1651290836,211041,0,397294,,,#EventRecap,2025-01-21 11:50:00,2025-01-21 00:00:00,11,Medium
Post_4739,TikTok,Sponsored,Educational,Video,UK,-3.436,55.3781,83201,347172,36745,12943,11422,0.2396557547,405876,319437,0,4424,0.0109,#SuccessStory,2024-03-04 11:36:00,2024-03-04 00:00:00,11,High
Post_4740,TikTok,Organic,Educational,Video,Brazil,-51.9253,-14.235,39751,220133,50007,6727,10047,0.1805809116,247927,215480,0,4735,0.0191,#SuccessStory,2024-03-26 10:11:00,2024-03-26 00:00:00,10,Medium
Post_4741,X.com,Organic,Educational,Image,USA,-95.7129,37.0902,71642,301988,52844,12271,13704,0.23723761,341624,0,0,,,#SuccessStory,2024-09-19 08:51:00,2024-09-19 00:00:00,8,High
Post_4742,Instagram,Organic,Product Promotion,Video,Germany,10.4515,51.1657,270866,2452397,315141,150416,146283,0.1104498755,3134683,2452397,0,,,#ProductDemo,2024-10-19 15:39:00,2024-10-19 00:00:00,15,Medium
Post_4743,TikTok,Organic,Product Promotion,Live Stream,Canada,-106.3468,56.1304,49310,346802,86616,19895,12763,0.1421864755,444569,0,108546,8491,0.0191,#FeatureHighlight,2024-11-08 10:51:00,2024-11-08 00:00:00,10,Medium
Post_4744,Instagram,Organic,Entertainment,Video,UK,-3.436,55.3781,370641,3754117,430330,231645,89475,0.09872924093,4409697,3754117,0,,,#TrendingNow,2024-08-05 16:46:00,2024-08-05 00:00:00,16,Medium
Post_4745,YouTube,Sponsored,Educational,Video,Australia,133.7751,-25.2744,66718,388332,96597,15940,13603,0.1718076478,437435,367525,0,,,#CustomerStory,2024-06-08 12:44:00,2024-06-08 00:00:00,12,Medium
Post_4746,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,4399,27614,5278,1833,1084,0.1593324034,31733,0,0,,,#SuccessStory,2024-02-17 17:04:00,2024-02-17 00:00:00,17,Medium
Post_4747,X.com,Organic,Event / Webinar,Image,India,78.9629,20.5937,37480,322133,40484,16198,12050,0.1163518411,417653,0,0,,,#EventRecap,2024-12-02 16:05:00,2024-12-02 00:00:00,16,Medium
Post_4748,X.com,Organic,Product Promotion,Image,India,78.9629,20.5937,66077,472690,99338,35186,23360,0.1397894997,605364,0,0,,,#FeatureHighlight,2024-10-31 12:30:00,2024-10-31 00:00:00,12,Medium
Post_4749,TikTok,Organic,Entertainment,Video,UK,-3.436,55.3781,296091,3226763,604999,125063,108482,0.09176117305,3754515,3226763,0,67205,0.0179,#TrendingNow,2024-02-08 10:52:00,2024-02-08 00:00:00,10,Low
Post_4750,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,36826,220894,30748,10416,8967,0.166713728,280750,0,0,,,#SuccessStory,2024-01-08 16:19:00,2024-01-08 00:00:00,16,Medium
Post_4751,TikTok,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,29328,320678,74570,16292,10852,0.09145804903,356441,0,282622,7342,0.0206,#FeatureHighlight,2024-03-11 10:23:00,2024-03-11 00:00:00,10,Low
Post_4752,YouTube,Organic,Educational,Video,India,78.9629,20.5937,71624,301026,33074,20185,10573,0.2379344427,388250,289661,0,,,#CustomerStory,2024-08-11 12:11:00,2024-08-11 00:00:00,12,High
Post_4753,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,690841,2948577,419872,132551,129208,0.2342966462,3831960,2948577,0,92350,0.0241,#CustomerStory,2024-11-02 10:20:00,2024-11-02 00:00:00,10,High
Post_4754,Instagram,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,31275,217883,38703,16736,11210,0.1435410055,274352,0,274383,,,#EventRecap,2024-11-08 15:34:00,2024-11-08 00:00:00,15,Medium
Post_4755,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,65501,1087064,265886,84758,54225,0.06025515717,1260179,1087064,0,,,#TrendingNow,2024-05-09 16:27:00,2024-05-09 00:00:00,16,Low
Post_4756,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,39793,205171,28062,16296,4649,0.1939543533,260303,0,0,,,#SuccessStory,2025-03-07 16:07:00,2025-03-07 00:00:00,16,Medium
Post_4757,TikTok,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,180015,1228539,276171,42421,41975,0.1465277672,1585312,0,224766,22194,0.014,#WebinarReplay,2024-12-14 09:19:00,2024-12-14 00:00:00,9,Medium
Post_4758,X.com,Organic,Educational,Image,India,78.9629,20.5937,12948,66741,14231,4530,1496,0.1940141971,76127,0,0,,,#SuccessStory,2024-09-28 12:16:00,2024-09-28 00:00:00,12,Medium
Post_4759,Instagram,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,39723,273411,44193,18885,5628,0.1452884513,336869,273411,0,,,#ProductDemo,2024-06-03 10:14:00,2024-06-03 00:00:00,10,Medium
Post_4760,YouTube,Organic,Educational,Video,India,78.9629,20.5937,40096,234745,23478,7782,8528,0.1708074126,297701,227110,0,,,#CustomerStory,2024-07-27 14:32:00,2024-07-27 00:00:00,14,Medium
Post_4761,Instagram,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,42464,267492,53973,11094,10831,0.158749272,343000,0,304891,,,#EventRecap,2024-08-05 16:48:00,2024-08-05 00:00:00,16,Medium
Post_4762,YouTube,Organic,Educational,Video,Japan,138.2529,36.2048,26407,136310,16847,8368,5955,0.1937316085,150675,116800,0,,,#CustomerStory,2024-10-27 09:09:00,2024-10-27 00:00:00,9,Medium
Post_4763,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,51522,209188,35167,10163,11636,0.2462975266,255715,191870,0,6392,0.025,#SuccessStory,2024-01-23 11:18:00,2024-01-23 00:00:00,11,High
Post_4764,TikTok,Organic,Entertainment,Video,USA,-95.7129,37.0902,115241,1537170,355734,86622,36269,0.07496964526,1833317,1537170,0,26216,0.0143,#TrendingNow,2025-02-03 11:25:00,2025-02-03 00:00:00,11,Low
Post_4765,TikTok,Organic,Entertainment,Video,India,78.9629,20.5937,114148,1644493,186949,76422,58471,0.06941279094,1909670,1644493,0,24252,0.0127,#TrendingNow,2025-01-03 12:56:00,2025-01-03 00:00:00,12,Low
Post_4766,YouTube,Organic,Educational,Video,India,78.9629,20.5937,99071,599802,72147,25516,28365,0.1651743836,706078,539529,0,,,#CustomerStory,2024-08-30 10:22:00,2024-08-30 00:00:00,10,Medium
Post_4767,Instagram,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,218051,2450300,446831,103960,100123,0.08898980356,2706892,2450300,0,,,#ProductDemo,2024-09-16 15:32:00,2024-09-16 00:00:00,15,Low
Post_4768,YouTube,Organic,Entertainment,Video,Australia,133.7751,-25.2744,196569,3644101,600407,213657,99410,0.05394185646,4195496,3644101,0,,,#TrendingNow,2025-01-01 12:20:00,2025-01-01 00:00:00,12,Low
Post_4769,Instagram,Organic,Educational,Image,India,78.9629,20.5937,72294,385991,76411,24095,22385,0.1872963417,490792,0,0,,,#SuccessStory,2024-03-16 08:40:00,2024-03-16 00:00:00,8,Medium
Post_4770,Instagram,Organic,Educational,Image,Germany,10.4515,51.1657,9544,38931,8529,3020,1137,0.2451670687,47628,0,0,,,#SuccessStory,2024-01-08 08:01:00,2024-01-08 00:00:00,8,High
Post_4771,YouTube,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,29534,277764,68500,9726,10436,0.106330787,359835,0,1069352,,,#WebinarReplay,2024-03-14 16:04:00,2024-03-14 00:00:00,16,Medium
Post_4772,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,67252,336598,70999,10609,16087,0.1998016571,433176,0,0,,,#SuccessStory,2024-06-08 17:38:00,2024-06-08 00:00:00,17,Medium
Post_4773,TikTok,Sponsored,Entertainment,Video,Japan,138.2529,36.2048,163953,1825283,190169,136168,89257,0.08982366536,2046757,1825283,0,35204,0.0172,#TrendingNow,2024-01-16 10:17:00,2024-01-16 00:00:00,10,Low
Post_4774,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,171971,1957190,211745,137475,102545,0.08786655185,2200085,1957190,0,,,#ProductDemo,2025-02-06 11:42:00,2025-02-06 00:00:00,11,Low
Post_4775,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,149441,700160,125196,54492,27476,0.2134396356,864971,0,0,,,#SuccessStory,2024-11-24 16:05:00,2024-11-24 00:00:00,16,High
Post_4776,TikTok,Organic,Entertainment,Video,Germany,10.4515,51.1657,21761,358128,63197,27628,12873,0.06076344004,410400,353420,0,6689,0.0163,#FunContent,2024-12-01 17:32:00,2024-12-01 00:00:00,17,Low
Post_4777,YouTube,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,487317,2660353,464739,126932,111124,0.1831779297,2997275,0,508038,,,#CustomerStory,2025-03-31 12:46:00,2025-03-31 00:00:00,12,Medium
Post_4778,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,42087,206730,29373,12455,10019,0.203589179,261580,180347,0,6251,0.0239,#SuccessStory,2024-03-21 16:52:00,2024-03-21 00:00:00,16,High
Post_4779,X.com,Organic,Product Promotion,Image,Germany,10.4515,51.1657,30710,235019,49607,7928,5241,0.1306736754,264386,0,0,,,#FeatureHighlight,2024-06-14 15:46:00,2024-06-14 00:00:00,15,Medium
Post_4780,Instagram,Organic,Educational,Image,UK,-3.436,55.3781,78469,322725,42500,14311,14817,0.2431461719,378138,0,0,,,#SuccessStory,2024-05-13 16:59:00,2024-05-13 00:00:00,16,High
Post_4781,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,6455,40803,5114,1375,1201,0.1582028043,45354,40615,0,,,#CustomerStory,2024-07-25 19:26:00,2024-07-25 00:00:00,19,Medium
Post_4782,Instagram,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,66181,387013,74612,27008,12999,0.1710052077,455677,0,426476,,,#EventRecap,2024-08-26 15:52:00,2024-08-26 00:00:00,15,Medium
Post_4783,X.com,Organic,Entertainment,Video,Australia,133.7751,-25.2744,109207,1704415,298558,106201,74970,0.06407316781,2118203,1704415,0,,,#TrendingNow,2024-01-24 17:02:00,2024-01-24 00:00:00,17,Low
Post_4784,YouTube,Organic,Entertainment,Video,USA,-95.7129,37.0902,27714,442589,48026,22753,13075,0.0626182908,554043,404814,0,,,#TrendingNow,2024-03-30 11:13:00,2024-03-30 00:00:00,11,Low
Post_4785,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,44840,211348,24153,9018,5106,0.2121619611,246111,207519,0,,,#CustomerStory,2024-02-26 15:51:00,2024-02-26 00:00:00,15,High
Post_4786,X.com,Organic,Product Promotion,Image,India,78.9629,20.5937,32969,315884,57089,24855,11363,0.1043736604,361373,0,0,,,#FeatureHighlight,2025-02-09 17:22:00,2025-02-09 00:00:00,17,Medium
Post_4787,YouTube,Organic,Product Promotion,Video,UK,-3.436,55.3781,42219,409921,87862,13548,24552,0.1029948119,493765,398482,0,,,#ProductDemo,2024-03-19 19:45:00,2024-03-19 00:00:00,19,Medium
Post_4788,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,49089,202095,36708,9675,9621,0.2429017328,241360,190781,0,4923,0.0204,#SuccessStory,2025-01-01 10:30:00,2025-01-01 00:00:00,10,High
